    0.7474884E+00001    0.5114941E+00002    0.1046712E+00002   -0.3141095E-00008    0.5759474E-00126    0.1125785E-00010    0.4620716E-00007    0.0000000E+00000   -0.9119671E-00010    0.1039090E-00002
    0.6669882E+00001    0.4997556E+00002    0.1150889E+00002    0.1321042E-00007   -0.1493089E-00120   -0.8443233E-00012   -0.1880213E-00006    0.0000000E+00000    0.7241695E-00011   -0.1039090E-00002
    0.8542373E+00001    0.5131628E+00002    0.1125428E+00002   -0.2725909E-00009    0.6592657E-00127    0.1117176E-00011    0.4148199E-00008    0.0000000E+00000   -0.9423088E-00011    0.7162031E-00003
    0.7847647E+00001    0.5014633E+00002    0.1222918E+00002    0.1073701E-00008   -0.1708557E-00121   -0.8596521E-00013   -0.1599699E-00007    0.0000000E+00000    0.7832776E-00012   -0.7162031E-00003
    0.7141482E+00001    0.5176103E+00002    0.1001179E+00002   -0.1008358E-00008    0.1357901E-00129    0.5725359E-00011    0.1464762E-00007    0.0000000E+00000   -0.4556466E-00010    0.1816774E-00003
    0.6405892E+00001    0.5058732E+00002    0.1103216E+00002    0.3618152E-00008   -0.4082286E-00124   -0.4955446E-00012   -0.5082933E-00007    0.0000000E+00000    0.4125937E-00011   -0.1816774E-00003
    0.4255672E+00001    0.4678884E+00002    0.1406408E+00002   -0.6481291E-00005    0.1986556E-00105    0.6896326E-00014    0.7582706E-00004    0.0000000E+00000   -0.8359334E-00013    0.1182365E-00001
    0.3128521E+00001    0.4585296E+00002    0.1455483E+00002   -0.2845593E-00004    0.1590640E-00101    0.1312260E-00014    0.2694814E-00003    0.0000000E+00000   -0.1794734E-00013    0.1045340E-00001
    0.3313529E+00001    0.4694633E+00002    0.1358010E+00002    0.1908970E-00004   -0.3254210E-00106   -0.2314576E-00013   -0.1890704E-00003    0.0000000E+00000    0.2542758E-00012   -0.9135394E-00002
    0.4078734E+00001    0.4623411E+00002    0.1451307E+00002    0.9276926E-00005   -0.5000316E-00103   -0.1883519E-00014   -0.1058456E-00003    0.0000000E+00000    0.2547442E-00013   -0.1314163E-00001
    0.6938799E+00001    0.4634921E+00002    0.1575092E+00002   -0.7921834E-00007    0.1235730E-00103    0.2429758E-00016    0.1141162E-00005    0.0000000E+00000   -0.4949194E-00015    0.9952535E-00002
    0.6083405E+00001    0.4684539E+00002    0.1485184E+00002   -0.3365164E-00006    0.9540118E-00106    0.4796574E-00015    0.4643951E-00005    0.0000000E+00000   -0.7137853E-00014    0.9904356E-00002
    0.6129671E+00001    0.4701081E+00002    0.1472660E+00002    0.2788392E-00006   -0.1668384E-00106   -0.6419412E-00015   -0.3858408E-00005    0.0000000E+00000    0.9208732E-00014   -0.8852277E-00002
    0.7016543E+00001    0.4723444E+00002    0.1502811E+00002    0.7633875E-00007   -0.2264984E-00107   -0.3003643E-00015   -0.1103288E-00005    0.0000000E+00000    0.4719789E-00014   -0.1100458E-00001
    0.4959828E+00001    0.4515952E+00002    0.1577634E+00002   -0.2797454E-00005    0.1650920E-00098    0.3196090E-00016    0.3546732E-00004    0.0000000E+00000   -0.6577136E-00015    0.1427783E-00001
    0.5112027E+00001    0.4617806E+00002    0.1497712E+00002   -0.2307998E-00005    0.9706917E-00103    0.4772263E-00015    0.2967692E-00004    0.0000000E+00000   -0.7379226E-00014    0.1480280E-00001
    0.5631570E+00001    0.4520914E+00002    0.1602369E+00002    0.9831261E-00006   -0.1012716E-00098   -0.1341989E-00016   -0.1317612E-00004    0.0000000E+00000    0.3064035E-00015   -0.1403105E-00001
    0.5458135E+00001    0.4607032E+00002    0.1522673E+00002    0.1382250E-00005   -0.2804733E-00102   -0.2137341E-00015   -0.1828979E-00004    0.0000000E+00000    0.3585337E-00014   -0.1504954E-00001
    0.4903527E+00001    0.4525222E+00002    0.1567761E+00002   -0.2569623E-00005    0.5778805E-00099    0.3778229E-00016    0.3240112E-00004    0.0000000E+00000   -0.7475310E-00015    0.1205969E-00001
    0.5813899E+00001    0.4372127E+00002    0.1723953E+00002   -0.5814354E-00006    0.8786248E-00093    0.1374279E-00018    0.7890313E-00005    0.0000000E+00000   -0.5850548E-00017    0.1107590E-00001
    0.4999974E+00001    0.4430571E+00002    0.1646834E+00002    0.2250769E-00005   -0.4331737E-00095   -0.2457327E-00017   -0.2864522E-00004    0.0000000E+00000    0.6893057E-00016   -0.1219818E-00001
    0.5871467E+00001    0.4457954E+00002    0.1662644E+00002    0.5236507E-00006   -0.3006294E-00096   -0.1255262E-00017   -0.7132796E-00005    0.0000000E+00000    0.3814538E-00016   -0.1093736E-00001
    0.8658171E+00001    0.3628773E+00002    0.2521707E+00002   -0.1522655E-00007    0.6156510E-00065    0.1103678E-00033    0.2324898E-00006    0.0000000E+00000    0.0000000E+00000    0.5069308E-00001
    0.9024827E+00001    0.3713571E+00002    0.2483910E+00002   -0.6894878E-00008    0.8486078E-00068    0.8016143E-00033    0.1063921E-00006    0.0000000E+00000    0.0000000E+00000    0.4935355E-00001
    0.9499133E+00001    0.3611600E+00002    0.2576406E+00002    0.2454593E-00008   -0.2207848E-00064   -0.5529795E-00035   -0.3841326E-00007    0.0000000E+00000    0.0000000E+00000   -0.4903610E-00001
    0.8522398E+00001    0.3644719E+00002    0.2504442E+00002    0.2021929E-00007   -0.1824956E-00065   -0.2791148E-00033   -0.3075120E-00006    0.0000000E+00000    0.0000000E+00000   -0.5101042E-00001
